"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","전화번호","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3220000","PHMD120133220033084000016","2013-05-01","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-876   ","서울특별시 강남구 삼성동 142번지 46호 1층 일부","서울특별시 강남구 테헤란로 421 (삼성동, 1층 일부)","06160","삼성일신약국","2013-05-02 09:33:06","I","2026-05-01 22:33:01","204574.779777346    ","444866.645823879    ","76","2013-05-01"
"3220000","PHMD120133220033084000018","2013-05-13","          ","01","영업/정상","13","영업중","          ","          ","          ","34456625","135-825   ","서울특별시 강남구 논현동 143번지 은훈빌딩 202호","서울특별시 강남구 강남대로 532, 202호 (논현동, 은훈빌딩)","06114","영양과건강약국","2017-03-21 11:21:48","I","2026-05-01 22:32:33","201915.919299026    ","445260.710117246    ","28","2013-05-13"
"3220000","PHMD120133220033084000022","2013-06-20","          ","01","영업/정상","13","영업중","          ","          ","          ","02-548-8781","          ","서울특별시 강남구 청담동 120번지 3호 1층","서울특별시 강남구 도산대로 507, 1층 (청담동)","06011","스템약국","2018-03-05 16:35:03","I","2026-05-01 22:32:33","204220.281876324    ","446947.374085729    ","13","2013-06-20"
"3220000","PHMD120133220033084000023","2013-06-24","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-951   ","서울특별시 강남구 청담동 45번지 4호 102호","서울특별시 강남구 학동로 423, 102호 (청담동, 청우빌딩)","06068","청담수약국","2013-07-01 13:40:58","I","2026-05-01 22:32:33","204052.27938314     ","446248.140249173    ","81","2013-06-24"
"3220000","PHMD120133220033084000024","2013-07-01","          ","01","영업/정상","13","영업중","          ","          ","          ","34121555","135-516   ","서울특별시 강남구 일원동 684번지 6호 대청빌딩 1층","서울특별시 강남구 일원로 47, 1층 (일원동, 대청빌딩)","06343","파랑새약국","2015-07-29 10:37:25","I","2026-05-01 22:32:33","207147.664601605    ","443066.715600491    ","137","2013-07-01"
"3220000","PHMD120133220033084000026","2013-07-23","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-507   ","서울특별시 강남구 삼성동 7번지 3호 래미안삼성2차아파트상가동 209호","서울특별시 강남구 선릉로130길 20, 209호 (삼성동, 래미안삼성2차아파트상가동)","06088","청담이화약국","2015-07-29 10:29:02","I","2026-05-01 22:32:34","203770.384197358    ","445992.329114168    ","30","2013-07-23"
"3220000","PHMD120133220033084000036","2013-09-09","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-887   ","서울특별시 강남구 신사동 513번지 1호 1층 101호","서울특별시 강남구 도산대로 109, 1층 101호 (신사동)","06035","신사약국","2014-06-27 13:52:28","I","2026-05-01 22:32:34","201742.388330922    ","446073.316324091    ","69","2013-09-09"
"3220000","PHMD120133220033084000040","2013-10-17","          ","01","영업/정상","13","영업중","          ","          ","          ","61813933","135-884   ","서울특별시 강남구 수서동 715번지 수서빌딩 2층 일부","서울특별시 강남구 광평로 281, 2층 일부호 (수서동, 수서빌딩)","06349","기쁨주는약국","2015-07-29 10:22:41","I","2026-05-01 22:32:35","209009.86408188     ","442872.160579339    ","30","2013-10-17"
"3220000","PHMD120133220033084000045","2013-12-04","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-728   ","서울특별시 강남구 삼성1동 159번지 6호 2층 D-1호","서울특별시 강남구 테헤란로87길 22, 2층 D-1호 (삼성동)","06164","도심공항약국","2013-12-09 09:28:07","I","2026-05-01 22:32:36","205170.959716696    ","445264.936337181    ","20","2013-12-04"
"3220000","PHMD120143220033084000009","2014-03-06","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-888   ","서울특별시 강남구 신사동 528번지 3호","서울특별시 강남구 압구정로 108, 1층 7호 (신사동)","06028","가로수길약국","2014-03-25 16:55:58","I","2026-05-01 22:32:37","201749.456413619    ","446742.828123922    ","42","2014-03-06"
"3220000","PHMD120233220033084000037","2023-12-26","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6191-0020","          ","서울특별시 강남구 논현동 218-25","서울특별시 강남구 언주로 627, 1층 (논현동)","06106","탑약국","2023-12-26 13:51:51","I","2026-05-01 22:32:59","203036.046846464    ","445588.523338533    ","55","2023-12-26"
"3220000","PHMD120233220033084000038","2023-12-27","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강남구 개포동 189 개포자이 프레지던스","서울특별시 강남구 삼성로 14, 2층 216-2호 (개포동, 개포자이 프레지던스)","06331","365열린약국","2023-12-27 17:54:13","I","2026-05-01 22:32:59","206239.623997375    ","442598.51298973     ","44","2023-12-27"
"3220000","PHMD120243220033084000001","2024-01-25","          ","01","영업/정상","13","영업중","          ","          ","          ","02-501-7582","          ","서울특별시 강남구 대치동 599 재경빌딩","서울특별시 강남구 남부순환로 2947, 재경빌딩 6층 601호 (대치동)","06280","대치라벤더약국","2025-02-27 17:47:41","I","2026-05-01 22:32:59","205464.72037592     ","443592.973487541    ","31","2024-01-25"
"3220000","PHMD120243220033084000003","2024-02-26","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3442-7003","          ","서울특별시 강남구 청담동 124-4","서울특별시 강남구 도산대로 511, 1층 102호 (청담동)","06012","푸른온누리약국","2024-12-10 09:39:08","I","2026-05-01 22:32:59","204276.652949421    ","446952.136210351    ","47","2024-02-26"
"3220000","PHMD120243220033084000004","2024-02-29","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","","서울특별시 강남구 언주로 432, 타워432 (역삼동)","06210","역삼언주약국","2024-02-29 16:17:21","I","2026-05-01 22:32:59","203764.925          ","444431.315          ","22","2024-02-29"
"3220000","PHMD120243220033084000005","2024-03-07","          ","01","영업/정상","13","영업중","          ","          ","          ","02-558-5559","          ","서울특별시 강남구 역삼동 820-9 GLASS TOWER","서울특별시 강남구 강남대로 406, GLASS TOWER 1층 (역삼동)","06134","강남센트럴약국","2025-09-09 08:32:58","I","2026-05-01 22:32:59","202376.625766472    ","444091.889904297    ","43","2024-03-07"
"3220000","PHMD120243220033084000007","2024-03-25","          ","01","영업/정상","13","영업중","          ","          ","          ","02-540-4369","          ","서울특별시 강남구 신사동 591 동양빌딩","서울특별시 강남구 논현로 824, 동양빌딩 1층 (신사동)","06025","치유약국","2024-03-18 18:12:56","I","2026-05-01 22:32:59","202446.668757596    ","446640.146230168    ","28","2024-03-25"
"3220000","PHMD120243220033084000008","2024-03-25","          ","01","영업/정상","13","영업중","          ","          ","          ","02-575-2221","          ","서울특별시 강남구 도곡동 952-10 목원빌딩","서울특별시 강남구 강남대로 248, 목원빌딩 1층 (도곡동)","06266","양재약국","2024-03-26 09:34:41","I","2026-05-01 22:32:59","202932.225857833    ","442614.941889928    ","48","2024-03-25"
"3220000","PHMD120243220033084000009","2024-04-03","          ","01","영업/정상","13","영업중","          ","          ","          ","02-546-0093","          ","서울특별시 강남구 논현동 200 제우빌딩","서울특별시 강남구 강남대로 478, 제우빌딩 1층 (논현동)","06120","제일그랜드약국","2024-07-19 10:37:14","I","2026-05-01 22:32:59","202111.704194522    ","444765.956628013    ","243","2024-04-03"
"3220000","PHMD120243220033084000010","2024-04-12","          ","01","영업/정상","13","영업중","          ","          ","          ","02-562-9996","          ","서울특별시 강남구 대치동 507-2 대치퍼스트빌딩","서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 2층 (일부)201~202호 (대치동)","06291","별빛이화약국","2024-04-12 14:14:10","I","2026-05-01 22:32:59","205496.329962005    ","443515.70221107     ","22","2024-04-12"
"3220000","PHMD120243220033084000011","2024-04-23","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6958-6690","          ","서울특별시 강남구 도곡동 464 개포한신아파트 102호","서울특별시 강남구 언주로 123 (도곡동, 개포한신아파트)","06298","미래온누리약국","2024-04-23 11:35:37","I","2026-05-01 22:32:59","204254.782968629    ","442744.847670936    ","22","2024-04-23"
"3220000","PHMD120243220033084000012","2024-05-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-545-7789","          ","서울특별시 강남구 논현동 5-19","서울특별시 강남구 논현로149길 50, 1층 일부호 (논현동)","06039","서은약국","2024-05-27 10:10:31","I","2026-05-01 22:32:59","202096.350329519    ","446125.304672702    ","16","2024-05-27"
"3220000","PHMD120243220033084000013","2024-06-24","          ","01","영업/정상","13","영업중","          ","          ","          ","02-543-5576","          ","서울특별시 강남구 논현동 208 용문빌딩","서울특별시 강남구 학동로 208, 용문빌딩 1층 102,103호 (논현동)","06104","강남정인한약국","2024-06-19 15:40:23","I","2026-05-01 22:32:59","202746.211734134    ","445749.051682872    ","51","2024-06-24"
"3220000","PHMD120243220033084000014","2024-06-20","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강남구 역삼동 683-10 대운","서울특별시 강남구 선릉로 567, 대운 1층 (역삼동)","06145","선정릉케이약국","2024-06-21 09:23:54","I","2026-05-01 22:32:59","203825.462552938    ","445207.620997271    ","44","2024-06-20"
"3220000","PHMD120243220033084000015","2024-06-21","          ","01","영업/정상","13","영업중","          ","          ","          ","02-556-1266","          ","서울특별시 강남구 역삼동 670-23","서울특별시 강남구 논현로94길 23, 1층 (역삼동)","06140","열매약국","2024-06-21 16:42:44","I","2026-05-01 22:32:59","203308.849811838    ","444521.77466248     ","23","2024-06-21"
"3220000","PHMD120243220033084000016","2024-06-21","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6080-2349","          ","서울특별시 강남구 개포동 189 개포자이스퀘어상가","서울특별시 강남구 삼성로 14, 131호 (개포동, 개포자이 프레지던스)","06331","자이1층엔약국","2024-06-25 16:09:59","I","2026-05-01 22:32:59","206239.623997375    ","442598.51298973     ","39","2024-06-21"
"3220000","PHMD120243220033084000017","2024-06-28","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강남구 역삼동 719-6 태왕빌딩","서울특별시 강남구 테헤란로 226, 태왕빌딩 지하 1층 (역삼동)","06221","역삼조은약국","2024-06-27 11:08:57","I","2026-05-01 22:32:59","203557.645296449    ","444393.129188342    ","68","2024-06-28"
"3220000","PHMD120243220033084000018","2024-07-05","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강남구 개포동 189 개포자이 프레지던스","서울특별시 강남구 삼성로 14, 3층 311-1호 (개포동, 개포자이 프레지던스)","06331","3층바른약국","2024-07-02 13:33:38","I","2026-05-01 22:32:59","206239.623997375    ","442598.51298973     ","26","2024-07-05"
